"GL_CODE","GL_DESC"
"642000121","FRAIS HOTEL ET HEBERGEMENT ADMINISTRATEURS"
"642000122","FRAIS HOTEL ET HEBERGEMENT AUTRES"
"642000123","TRANSPORT MATERIEL ET MOBILIER"
"642000124","DEMENAGEMENT ETRANGER"
"642000125","DEMENAGEMENT BUREAU ET AUTRES DANS LE PAYS"
"642000126","SERVICES AUXILIAIRES DE TRANSPORT"
"642000127","SERVICES AUXILIAIRES DE TRANSPORT MANAGEMENT"
"642000128","TRANSPORT ET CONVOYAGE DE FONDS"
"643100100","AFRANCHISSEMENT ET FRET"
"643100101","AFRANCHISSEMENT - SERVICES DISTRIB COURRIER"
"643100102","SERVICE - INTERNET"
"643100103","SERVICE - INTERNET MANAGEMENT"
"643100104","SERVICE - TELEPHONES FIXES"
"643100105","SERVICE - TELEPHONES MOBILES"
"643100106","SERVICE - TELEPHONE MANAGEMENT"
"643200100","FRAIS MISSION ET PERDIEM AFFAIRE"
"643200101","FRAIS MISSION ET PERDIEM CONFERENCES ET SEMINAIRES"
"643200102","FRAIS MISSION ET PERDIEM STAFF GROUP"
"643200103","FRAIS MISSION ET PERDIEM MANAGEMENT"
"643200104","FRAIS MISSION ET PERDIEM AUTRES"
"643300100","PUBLICITE"
"643300101","INSERTION PRESSE"
"643300102","DONS ET LIBERALITES"
"643300103","PANNEAUX ET AFFICHES"
"643300104","OBJETS PUBLICITAIRES"
"643300105","CADEAUX CLIENTELE"
"643300106","RECEPTION CLIENTELE"
"643300107","RECEPTION MANAGEMENT"
"643300108","PROMOTIONS"
"643300109","SPONSORING"
"643300110","RECEPTIONS CONFERENCES ET SEMINAIRES"
"643300111","RECEPTION AUTRES"
"643300112","PUBLICITE WESTERN UNION"
"643400100","LOYERS PROFESSIONNELS"
"643400101","LOYERS MANAGEMENT"
"643400102","LOYERS RESIDENTIELS"
"643400103","CHARGES LOCATIVES PROFESSIONNELLES"
"643400104","CHARGES LOCATIVES MANAGEMENT"
"643400105","CHARGES LOCATIVES RESIDENTIELS"
"643500100","HONORAIRES ET FRAIS DE CONTENTIEUX"
"643500101","HONORAIRES AUDIT ET COMMISSARIAT AUX COMPTES"
"643500102","HONORAIRES HR"
"643500103","HONORAIRES JURIDIQUE"
"643500104","HONORAIRES MEDICAUX"
"643500105","HONORAIRES ET FRAIS DE RECOUVREMENT"
"643500106","HONORAIRE FISCAL ET DOUANIER"
"643600100","NETTOYAGE BATIMENT PROFESSIONNEL"
"643600101","ENTRETIEN ET REPARATION BATIMENT PROFESSIONNEL"
"643600102","NETTOYAGE, ENTRETIEN ET REPARATION LOGEMENT MANAGEMENT"
"643600103","NETTOYAGE, ENTRETIEN ET REPARATION RESIDENCES"
"643600104","ENTRETIEN MOBILIER ET MATERIEL BUREAU"
"643600105","MAINTENANCE SYSTÈME SECURITE"
"643600106","MAINTENANCE GAB ET POS"
"643600107","ENTRETIEN MATERIELS DE TRANSPORT"
"643600108","ENTRETIEN ET REP INSTAL TECHNIQUE INFORMATIQUE"
"643600109","ENTRETIEN ET REP RESEAU ELECTRIQUE"
"643600110","ENTRETIEN ET REP GROUPE ELECTROGENE"
"643600111","MAINTENANCE LOGICIELS INFORMATIQUES"
"643600112","ENTRETIEN DES VEHICULES MANAGEMENT"
"643700100","REDEVANCES VISA"
"643700101","REDEVANCES MASTERCARDS"
"643700102","ASSISTANCE & REDEVANCE SOFTWARE"
"643700103","FRAIS DE GESTION CARTE"
"643700104","FRAIS DE GESTION CONTACT CENTER Group IT"
"643700105","FRAIS DE GESTION ATM"
"643700106","FRAIS DE GESTION POS Group IT"
"643700107","FRAIS DE GESTION RIB Group IT"
"643700109","FRAIS DE GESTION SMS ET E-ALERT Group IT"
"643700110","FRAIS DE GESTION AUTRES SERVICES Group IT"
"643700111","LOCATION MATERIEL INFORMATIQUE"
"643700112","FRAIS SYGMA-SYSTAC BEAC"
"643700113","SWIFT - INTERNET - VSAT - Group IT"
"643700114","REDEVANCE VSAT LOCALE"
"643700115","FRAIS DE LICENCE IT ET FRAIS TECHNIQUES Group IT"
"643800100","SERVICES SECURITE ET GARDIENNAGE PROFESSIONNELS"
"643800101","SERVICES SECURITE ET GARDIENNAGE MANAGEMENT"
"643800103","PRIME PANIER ET ESCORTE GARDE ARMEE"
"643800104","GARDIENNAGE GARDE ARMEE"
"643800105","LOCATION MAIN OEUVRE EXTERIEURE"
"643800106"," ACTIVITES DU PERSONNEL"
"643800107","AUTRES SERVICES CONSOMMES"
"643800108","FRAIS DE DOMESTICITE"
"644100100","ASSISTANCE TECHNIQUE GROUPE"
"644100101","REMUNERATIONS DES FILIALES"
"644100102","ASSISTANCE TECHNIQUE AUTRE"
"644200100","INSPECTION"
"645100100","JETONS DE PRESENCES CONSEIL D ADMINISTRATION"
"645100101","INDEMNITE DE FONCTION ADMINISTRATEUR"
"645100102","DEPENSES ASSEMBLEE GENERALE"
"645100103","AUTRES CHARGES ADMINISTRATEURS"
"645200100","ASSURANCES MALADIE STAFF"
"645200101","ASSURANCES MALADIE MANAGEMENT"
"645200102","ASSURANCES VIE STAFF"
"645200103","ASSURANCES VIE STAFF MANAGEMENT"
"645200104","ASSURANCES GLOBALES BANQUES"
"645200105","ASSURANCES MATERIELS DE TRANSPORT PROFESSIONNELS"
"645200106","ASSURANCES MATERIELS DE TRANSPORT MANAGEMENT"
"645200107","ASSURANCES INDEMNITES FIN DE CARRIERE"
"645200108","ASSURANCES EVACUATION SANITAIRE"
"645200109","ASSURANCES DECES GROUPE"
"645200110","ASSURANCES MULTIRISQUE PROFESSIONNELLE"
"645200111","RESPONSABILITE CIVILE"
"645200112","ASSURANCES INCENDIE IMMEUBLE"
"645200113","ASSURANCES MATERIELS INFORMATIQUES"
"645200114","ASSURANCES AUTRES"
"645200115","FOGADAC"
"645400100","COTISATIONS PROFESSIONNELLES"
"645900100","CHARGES DIVERSES"
"645900101","CHARGES ACTIVITES SPORTIVES ET SOCIALES"
"651100100","REMUNERATION DIRECTE CADRE SUPERIEUR LOCAUX"
"651100101","REMUNERATION DIRECTE CADRE SUPERIEUR EXPATRIES"
"651100103","PRIME CADRE SUPERIEUR EXPATRIES"
"651100104","PROVISION BONUS ET AUTRES"
"651200100","REMUNERATION DIRECTE AGENT DE MAITRISE LOCAUX"
"651200101","REMUNERATION DIRECTE AGENT DE MAITRISE EXPATRIES"
"651200102","PRIME AGENT DE MAITRISE LOCAUX"
"651200103","PRIME AGENT DE MAITRISE EXPATRIES"
"652000100","REMUNERATION DIRECTE EMPLOYES"
"652000101","PRIME EMPLOYES"
"653000100","REMUNERATION DIRECT PERSONNEL DE SERVICE"
"653000101","PRIME PERSONNEL DE SERVICE"
"978000146","ZWD COMPTE DE CONTREVALEUR POSITION HB"
"978000147","NGN COMPTE DE CONTREVALEUR POSITION HB"
"978000148","GHS COMPTE DE CONTREVALEUR POSITION HB"
"978000149","ZAR COMPTE DE CONTREVALEUR POSITION HB"
"978000150","TND  COMPTE DE CONTREVALEUR POSITION HB"
"978000151","SGD  COMPTE DE CONTREVALEUR POSITION HB"
"978000152","COMPTE DE CONTREVALEUR POSITION HB AUTRES DEV "
"979000100","COMPTE D AJUSTEMENT DEVISES HORS BILAN"
"981100100","ENGAGEMENTS DONNES DOUTEUX SUR LES CORPDTS"
"981200100","ENGAGEMENTS RECUS DOUTEUX SUR LES CORRESPONDANTS"
"982100100","ENGAGEMENTS DONNES DOUTEUX SUR LA CLIENTELE"
"982200100","ENGAGEMENTS RECUS DOUTEUX SUR LA CLIENTELE"
"983000100","ENGAGEMENTS DOUTEUX SUR ORGANISMES PUBLICS"
"985100100","INTERETS RESERVES SUR CREANCE EN SOUFFRANCE"
"985100101","COMMISSIONS RESERVES SUR CREANCE EN SOUFFRANCE"
"985200100","COMM/ ENGAGMT PAR SIGNATURE DOUTEUX"
"985300100","TVA SUR INTERETS RESERVES DES CREANCES EN SOUFFRANCE"
"985400100","LOYERS ÉCHUS SUR ENGAGEMENTS DOUTEUX DE CRÉDIT-BAIL ET OPÉRATIONS ASSIMILÉES "
"985500100","INDEMNITÉS DERÉSILIATION À RECOUVRER"
"990000100","CPTE GL DES ENGTS DONNES DES CORRS"
"991000100","CPTE GL DES ENGTS RECUS DES CORRS"
"992000100","CPTE GL DES ENGTS DONNEE ORDRE CLIENTELE"
"993000100","CPTE GL DES ENGTS RECUS DE LA CLIENTELE"
"993000101","CPTE GL DES ENGTS RECUS DE LA CLTLE"
"994000100","CPTE GENERAL DES ENGAGMT CRDT BAIL ET OPS ASS"
"995000100","CPTE GL OPS SUR TITRES ET VALS AFFECT EN GTIES OPS MM"
"996000100","COMPTE GRLE ENG DE ETAT ET ORG PUB"
"997100100","INTERETS ET COMMISSION RESERVES"
"997200100","COMMISSIONS RESERVES SUR ENGAGEMENTS PAR SIGNATURE"
"997300100","TAXES PERCUES SUR INTERETS ET COMMISSIONS"
"998000100","VALEURS GEREES POUR COMPTE DE TIERS"
"999000100","DIFFERES ORDINATEURS HORS BILAN"
"999000102","INTER BRANCH HORS BILAN"
"721000105","COMMISSIONS  ESCOMPTE CHEQUES"
"721000106","COMMISSIONS  CHEQUE PAYABLE A ETRANGER"
"721000107","CX PAIEMENT CHEQ EFFET VIRT MISE A DISPO"
"721000108","AUTRES COMMISION BANCAIRES PERCUES"
"721900100","CIONS SUR OPPOSITION CHEQUE"
"721900101","CIONS SUR CHEQUE IMPAYE"
"722000100","CCION / VISA ET CERTIFICAT DE CHEQUE AU CLT"
"723100100","COMM. / OPS ACHAT DE DEVISE AU CLIENT"
"723100101","COM ET FRAIS SUR OPS DE CHANGE COMPTANT"
"723100102","COMMISSIONS DE CHANGE DEVISES FLUCTUANTES"
"723100103","COMMISSIONS DE CHANGE EURO"
"723100104","COMMISSIONS SPOT EXCHANGE"
"723100105","COMMISSIONS SPOT EXCHANGE SUR ETABLISSEMENTS"
"723200100","COMM ET FRAIS SUR OPS CHANG À TERM"
"723300100","PROFITS DE CHANGE SUR REEVALUATION"
"724100100","COMM./ ENGT DONNES FAV ETS FINANC. FRAIS MISE EN PLACE GUARANTIE BANCAIRE"
"724100101","COMM./ ENGT DONNES FAV ETS FINANC.  FRAIS PROROGATION GARANTIE BANCAIRE"
"724100102","CX CREDOC/ENGT DONNES FAV ETS FINANCIER"
"724200100","CX ENGT DONNES FAV CLIENTELE REMDOC IMPORT"
"724200101","CX ENGT DONNES FAV CLIENTELE REMDOC EXPORT"
"724200102","COMMISSIONS SUR REGLEMENT DROIT DE DOUANE IMPORT"
"724200103","COMMISSIONS DE COMMUNICATION SWIFT LC IMPORT"
"724200104","FRAIS AMENDEMENT LC IMPORT"
"724200105","FRAIS DE MODIFICATION  LC IMPORT"
"724200106","COMMISSION DE MANIPULATION  LC IMPORT"
"724200107","COMMISSION ANNULATION  LC IMPORT NON UTILISE"
"724200108","COMMISSION ACCEPTATION  LC IMPORT A TERME"
"724200109","COMMISSIONS PROROGATION LC IMPORT"
"724200110","CION PAIEMENT LC IMPORT"
"724200111","CX ENGT DONNES FAV CLIENTELE LC IMPORT"
"724200112","CX ACQUISE OUVERTURE LC EXPORT"
"724200113","CX ENGT DONNES FAV CLIENTELE LC EXPORT"
"724200114","CX DE NOTIFICATION LC EXPORT"
"724200115","CX AMENDEMENT LC EXPORT"
"724200116","CX CONFIRMATION LC EXPORT"
"724200117","CX DE MANIPULATION LC EXPORT"
"724200119","FRAIS DE COURRIER LC EXPORT"
"724200120","FRAIS ACCEPTATION LC EXPORT"
"724200121","FRAIS ANNULATION LC EXPORT NON UTILISE"
"724200122","FRAIS CORRESPONDANT LC EXPORT NON UTILISE"
"724200123","FRAIS DE DOCUMENTATION LC EXPORT TRANSFERABLE"
"724200124","COMMISSIONS PROROGATION LC EXPORT"
"724200125","CX ENGT DONNES FAV CLIENTELE CAUTION"
"724200126","FRAIS DE MISE EN PLACE CAUTION"
"724200127","CX SUR NANTISSEMENT BDC DAT AUTRES ET HYPOTHEQUES"
"724200128","FRAIS DE SWIFT CREDIT DOCUMENTAIRE"
"724200129","CX DE MISE EN PLACE AUTRES GARANTIE ET AVAL A LA CLIENTELE."
"724200130","CX DE PROROGATION GARANTIE ET AVAL A LA CLIENTELE."
"724200131","FRAIS SUR MAIN LEVEE PARTIELLE"
"724200132","FRAIS SUR APPEL DE GARANTIE"
"724200133","FRAIS DOSSIER CAUTIONS"
"724200134","COMMISSION GAGES PERCUS EN ESPECES"
"724200135","COMMISSION DOMICILIATION D IMPORT"
"724200136","CX LETTRE DE GARANTIE/ENGT DONNES FAV CLIENTELE"
"724200137","COMMISSION DE DOMICILIATION D EXPORT"
"725000100","COMM GEST PORTF TITRE CPTE DE TIERS"
"726000100","PROFIT SUR TITRES DE TRANSACTION"
"727000100","REFACTUR. CHARGES EXPLOITAT. BANC. TELEX SWIFT"
"727000101","REFACT. CH EXPLOITAT. BANC. FRAIS CORRESPONDANTS"
"727000102","REFACT COMMISSIONS REFINANCEMENT BEAC"
"728100100","LOCATION DE COFFRES FORTS"
"728200100","CONSEIL ET ASSISTANCE DE GESTION"
"728300101","COMPTE DE REVENU D AQUISITION CHARGES DIVERSES"
"728300102","PDUIT SUR MOYEN DE PAIEMENT OPS DIVERS"
"728300104","COMMISSIONS SUR TRANSFERT EMIS EN LOCAL"
"728300105","COMMISSIONS TRANSFERT INTERNATIONAL"
"728300106","COMMISSIONS SUR TRANSFERT EMIS EURO"
"728300107","CX ACQUISES TRANSFERT RECUS"
"728300108","ATM GIMAC TRANSACT COMMISSIONS"
"728300109","SOUSCRIPTION ANNUELLE FEES CARD AND  PINS"
"728300110","RT CIONS REVENUE ACCOUNT"
"728300111","COMMISSIONS SUR VIREMENT ET MAD"
"728300112","COMM INTERCHANGE CARTE ACQUIS"
"728300113","COMMISSIONS DE LIQUIDITE SUR TRANSFERT"
"728300114","COMMISSION OPERATIONS GAB LOCALES"
"728300115","ACQUIRING P&L MERCHANT SERVICE COMM"
"728300116","INTERCHANGE  INCOME VISA"
"728300117","TRANSACTION GAB AVEC L ETRANGER"
"728300118","COMMISSIONS SUR TRANSFERT EMIS EN DEVISES H2H"
"728300119","COMMISSIONS ON PERSONALIZATION OF PREPAID CARDS"
"728300120","MTN Virtual Card Sale Commission"
"728300121","MTN Virtual Card Markup Fees"
"728300123","POS MERCHANT DISCOUNT RECEIVED"
"728300124","COMMISSION SUR TRANSACTION MASTERCARD"
"728300125","Orange Virtual Card Sale Commission"
"728300126","Orange Virtual Card Markup Fees"
"728300127","Orange Virtual Card Transaction Fees"
"728300128","COMMISSIONS SUR TRANSACTIONS DES CARTES VISA PREPAYER"
"728300129","COMMISSION MOBILE APP CASH OUT"
"728300130","COMMISSIONS ACCESS WALLET OPERATIONS"
"728300131","COMMISSION LIAISON SECOND COMPTE"
"728300132","COMPTE DE FRAIS EMETTEUR ISSUING"
"728300133","COMPTE DE PRODUIT ELECTRONIQUE"
"728300134","COMPTE DE FRAIS DE SERVICE TPE ET WEB"
"728300135","COMMISSION OPPOSITION SUR CARTE"
"728300136","MOBILE APP COMMISSION SUR TRFT AUTRES BANQUES"
"728300137","ACQUIRING P&L ON POS OTHER FEES"
"728300138","COMMISSSIONS TPE MATERCARD"
"728300139","COMMISSSIONS  TPE CTMI GIM"
"728300140","ACQUIRING  P&L ON POS JOINING FEE"
"728300141","CCIONS VTE CARTE VISA XPRESS PREPAYEE"
"728300142","COMMISSIONS TPE VISA"
"728300143","COMMISSION SERVICE DIGITAL MARCHANT"
"728300144","COMPTE DE FRAIS INTERCHANGE TPE"
"728300145","COMPTE DE FRAIS D EMISSION DE CARTES DE CREDITS"
"728300147","COMPTE DE FRAIS DE TRANSACTION CARTE DE CREDIT"
"728300148","COMMISSIONS SUR ENVOI  WAFACASH"
"728300149","COMMISSIONS SUR RECEPTION WESTERN UNION"
"728300150","COMMISSION BANK TO WALLET"
"728300151","COMMISSION SUR VISA"
"728300152","COMMISSIONS SUR CHARGEMENT CARTES CASHXPRESS"
"728300153","COMMISSIONS ON WU TRANSACTIONS"
"728300154","SMS BANKING ET INTERNET BKING"
"728300155","COMMISSION BANQUE EN LIGNE"
"728300156","ABONNEMENT ANNUEL CARTE ATM"
"728300157","COMMISSION DE TRANSFERT PRIMUS PLUS INTERNET BANKING"
"728300158","COMMISSION CARTE MASTERCARD"
"728300159","COMMISSION SOUSCRIPTION CARTE  VISA"
"728300160","COMMISSIONS ON BILL PAYMENTS ACCESS MORE"
"728300161","COMMISSIONS ACQUISES AGENCY BANKING"
"728300162","COMMISSSIONS SUR TRANSACTION POS"
"728300163","COMMISSIONS PAYEES SUR OPS CARTE VISA"
"728400100","AUTRES PRESTATIONS DIVERSES"
"728400101","PRODUIT SUR RAMASSAGE DE FONDS"
"728400102","PRELEVEMENT LIQUIDATION SUCCESSION"
"728400103","COM PAID ON CASH COLL"
"728400104","COMMISSIONS BANK COLLECT"
"728400105","COMMISSION RAMASSAGE DE FONDS"
"728400106","COMMISSION TRANSFERT ACCESS AFRICA"
"729000100","AUTRES COMMISSIONS RETRAIT CHQ GUICHET"
"729000101","AUTRES COMMISSIONS"
"729000102","COMMISSIONS PACKAGE SERENITY AZUR"
"729000103","COMMISSIONS PACKAGE SERENITY GOLD"
"729000104","COMMISSIONS PACKAGE SERENITY PLATINIUM"
"729000105","COMMISSIONS PACKAGE BUSINESS AZUR"
"729000106","COMMISSIONS PACKAGE BUSINESS GOLD"
"729000107","COMMISSIONS PACKAGE BUSINESS PLATINIUM"
"729000108","COMMISSIONS PACKAGE PENSIONNAIRES SEC SOCIALE"
"729000109","COMMISSIONS ON ACCESS SECURE FUTURE INSURANCE"
"729000110","COMMISSIONS DE RECHERCHES"
"729000111","COMMISSIONS ON ACCESS ASSIST & PROTECT INSURANCE"
"729000112","COMMISSION MODIFICATION DE SIGNATURE SUR CPTE"
"729000113","FRAIS DE SAISIE"
"729000114","COMMISSIONS DIVERS SERVICES CONTENTIEUX"
"729000115","FRAIS SUR RECLAMATION NON FONDEE"
"729000116","BONUS COMMISSIONS WESTERN UNION"
"729000118","COMMISSIONS BOITE AUX LETTRE"
"729000119","COMMISSION DE CONSULTATION DE COMPTE"
"729000120","CIONS SUR LES RELEVES DE COMPTES"
"729000121","COMMISSIONS OPERATIONS ASSURANCE DGE"
"729000122","COMMISSION SMS AVEC OPERATEURS TELEPHONIES MOBILES"
"729000123","COMMISSION LOYER MENSUEL ATM"
"729000124","COMMISSION PACKAGE DISAPORA AZUR"
"729000125","COMMISSIONS DE SERVICE HORS CEMAC"
"729000126","COMMISSIONS DE SERVICE CEMAC"
"729000127","POURBOIRE RECU DE LA CLIENTELE"
"729300100","ACCESS BANK CAMEROON WELCOME PACKAGE FEES"
"731100100","REVENUS DES ACTIONS PROPRES DETENUE"
"731200100","REV ACTIONS ET PARTS D ETS DE CRED"
"731300100","REVENUS ACTIONS ET PARTS D AUT STE"
"731400100","REV. TITRES PUBLICS IMMOBILISES"
"731500100","REV. TITRES PRIVES IMMOBILISES"
"731600100","REVENUS DES TITRES EN SOUFFRANCES"
"732100100","REVENUS DES BONS D EQPT ET ASSIMILE"
"732200100","REV. DE CREANCES TITRISEES SUR ETAT"
"732300100","REV AUT PRETS TITRE A SOUSCR OBLIGA"
"732600100","REVENUS DES PRETS ET TITRES IMPAYES"
"733100100","REV D ACTION PARTS D ETSS DE CREDIT"
"733200100","REVENUS DE BONS DU TRESOR"
"733300100","REV D AUTRES ACTIONS ET PARTS NEGOC"
"733400100","REVENUS D OBLIGATIONS ET BONS ASSIM"
"733500100","REV OBLIGA PROPRES RACH PAR ANTICIP"
"733600100","REV. D AUTRES TITRES A COURT TERME"
"733700100","REVENUS DE TITRES DOUTEUX"
"734100100","REV. D ACTION ET PARTS D ETABLISS"
"734200100","REVENUS DE BONS DU TRESOR"
"734300100","REV AUTRES ACTIONS ET PARTS  NEGOC"
"734400100","REV D OBLIGATIONS ET BONS ASSIMILES"
"734500100","REV OBLIGA PROPRES RACH PAR ANTICIP"
"734600100","REV D AUTRES TITRES A COURT TERME"
"741000100","JETONS DE PRESENCE"
"742000100","REVENUS DES BIENS MEUBLES"
"742000101","REVENUS DES BIENS IMMOBILIERS"
"743000100","ETUDES CEDEES"
"744000100","FRAIS IMMOBILISES"
"745000100","PRODUCTION IMMOBILISEES"
"746000100","REFACTURATION DE FRAIS DIVERS"
"747000100","TRANSFERT DE CHARGES"
"749000100","AUTRES PRODUITS ACCESOIRES"
"761000100","SUBVENTION D EXPLOITATION"
"762000100","SUBVENTION D EQUILIBRE"
"771100100","PRODUITS D EXP BCAIRE SUR EXO ANTE-OPS DE TRESORERIE"
"771200100","PRODUITS D EXP BCAIRE SUR EXO ANTE AVC LA CLTELE DE CRED BAIL"
"771300100","PRODUITS D EXP BCAIRE SUR EXO ANTE- OPS BANCAIRES DIVERSES"
"772100100","PRODUITS DIV SUR EXO ANTE DU PORTEFEUILLE DES TITRES"
"772200100","PRODUITS DIVERS SUR EXO ANTERIEURS- PRDTS ACCESSOIRES"
"772300100","PRODUITS DIV SUR EXO ANTE-SUBVENT. D EXPLOIT. ET D EQUILIBRE"
"772900100","PRODUITS DIV SUR EXO ANTE-AUTRES PRODUIT DIVERS"
"773000100","INDEMNITE D ASSURANCE"
"774000100","PROV SPEC ET RESERV  REEVAL REPSES"
"775000100","SUBVENTION D INVESTISSEMT REPRISES"
"776100100","PLUS VALUES SUR CESSION DE TITRES DE PLACE ET DE PARTICIP"
"776200100","PV SUR CESSION D AUT  ELTS D ACTIF"
"777000100","TSFER DE CHGS EXCEP OU SUR EXO ANT"
"778000100","SALAIRES ET INDEMNITES ABANDONNES"
"779100100","DIV PROFIT EXCEPT -SUR OPS DE TRESORERIE"
"779200100","DIV PROFIT EXCEPT - OPS AVEC LA CLIENTELE"
"779300100","DIV PROFIT EXCEPT - OPS BANCAIRES DIVERSES"
"779600100","DIV PROFIT EXCEPT -EXCEDENTS DE CAISSE"
"779900100","DIV PROFIT EXCEPT -AUTRES"
"780000100","REP AMORTS DES FRAIS  ET VALS IMMOB"
"782000100","REP D AMORT DES IMMOBIL CORPORELLES"
"791100100","REP SUR PROVS POUR RISQUES ET CHGS"
"791100101","REP PROV GENERALE SUR CREANCES SAINES"
"791200100","REP SUR PROV POUR DEPREC VALS IMMOB"
"791300100","REP SUR PROV PR DEPREC CPTES CLTELE"
"791400100","REP PROV DEPREC CPTE D AUTRES TIERS ET REGUL"
"791500100","REP PROVS PR DEPREC CPTES DE TRESO"
"851000100","RESULTAT AVANT IMPOTS SUR LE BENEFICE"
"852000100","RESULTAT INTERMEDIAIRE"
"861000100","IMPOT SUR LES SOCIETES (EXERCICE EN COURS)"
"862000100","RAPPELS SUR EXERCICES ANTERIEURS (SOLDE DEBITEUR)"
"863000100","DEGREVEMENT SUR EXERCICES ANTERIEURS (SOLDE CREDITEUR)"
"871000100","RESULTAT NET DE L EXERCICE"
"875000100","RESULTAT NET EN INSTANCE AFFECT"
"901000100","ACCORDS DE REFINANCEMENT DONNES"
"902000100","CAUTIONS ET AVALS PAR ACTES SÉPARÉS ET ENDOS"
"903000100","CONFIRMATIONS DES CRÉDITS DOCUMENTAIRES OUVERTS PAR UN CORRESPONDANT"
"904000100","ACCEPTATIONS À PAYER"
"905000100","AUTRES GARANTIES IRRÉVOCABLES OU INCONDITIONNELLES"
"906000100","CONTREGARANTIE FAVEUR DES CORRSPONDANTS"
"911000100","ACCORDS DE REFINANCEMENT RECUS"
"912000100","CONTREGARANTIES SUR PRETS AUX INST. FINANCIERES"
"913000100","CONTR GTIE SUR CREDIT PAR CAISSE"
"914000100","CONTRE GARANTIES SUR ACCEPTATION ET OUVERT. CREDITS CONFIRMES"
"915000100","CONTR GTIE AUTRES ENGTS PAR SIGNATURE"
"916000100","CONTR GTIE SUR TITRES EN PORTEFEUILLE"
"918000100","VALEURS GEREES POUR COMPTE DE CORRESPONDANTS"
"919000100","AUTRES ENGAGEMENTS RECUS DES CORRESPONDANTS"
"921100100","ACCEPTATIONS A PAYER SAINS"
"921200100","OUVERTURES DE CREDITS DOCUMENTAIRES CONFIRMES SAINS"
"921200101","OUVERTURE REMDOC IMPORT SAINS"
"921200102","OUVERTURE REMDOC EXPORT SAINS"
"921200103","OUVERTURE CREDOC IMPORT SAINS"
"921200104","OUVERTURE CREDOC EXPORT SAINS"
"921300100","AUTRES OUVERTURES DE CREDITS CONFIRMES SAINS"
"921400100","CAUTIONS ET AVALS SAINS"
"921400101","CAUTIONS, AVALS"
"921400102","CAUTIONS, ENTREPOT FICTIF"
"921400103","CAUTION DE SOUMISSION"
"921400104","CAUTIONS  SOLIDAIRE"
"921400105","CAUTIONS  D AGREMENT"
"921400106","CAUTIONS AVANCE DE DEMARRAGE"
"921400107","CAUTIONS  BONNE FIN ET BONNE EXECUTION"
"921400108","CAUTIONS  RETENUE DE GARANTIE"
"921400109","CAUTIONS  GARANTIE DE PAIEMENT"
"921400110","CAUTIONS EN DOUANES"
"921400111","AVAL SUR TRAITE"
"921400112","CAUTIONS  DEFINITIVES"
"921400113","CAUTIONS  PROVISOIRE"
"921400114","CAUTIONS  DE RESTITUTION D ACOMPTE"
"921500100","GARANTIES DE REMBOURSEMENT DE CREDIT SAINS"
"921900100","AUTRES GARANTIES SAINS"
"922100100","ACCEPTATIONS A PAYER SENSIBLES"
"922200100","OUVERTURES DE CREDITS DOCUMENTAIRES CONFIRMES SENSIBLES"
"922300100","AUTRES OUVERTURES DE CREDITS CONFIRMES SENSIBLES"
"922400100","CAUTIONS ET AVALS SENSIBLES"
"922500100","GARANTIES DE REMBOURSEMENT DE CREDIT SENSIBLES"
"922900100","AUTRES GARANTIES SENSIBLES"
"931100100","HYPOTHEQUES DE 1ER ET 2ÈME RANG"
"931200100","AUTRES HYPOTHEQUES"
"932100100","GARANTIE DES CREDITS PAR CAISSE"
"932200100","GTIE ACCEPT SOUSCRITE OUV CRED CONFIRME"
"932300100","GARANTIE D AUTRES ENGAGEMENT PAR SIGNATURE"
"932400100","GARANTIE D ENGAGEMENTS MULTIPLES"
"933000100","GAGES"
"934000100","AVALS ET CAUTIONS RECUS"
"938000100","VAL GEREES POUR COMPTE DE LA CLIENTELE"
"939000100","AUTRES GARANTIES RECUS"
"941000100","REDEVANCES DE CRÉDIT-BAIL MOBILIER"
"951100100","TITRES D'INVESTISSEMENT PRIVES AFFECTES EN GARANTIE DES OPERATIONS DU MARCHE MONETAIRE"
"951200100","AUTRES TITRES ET VALEURS PRIVES AFFECTES EN GARANTIE DES OPERATIONS DU MARCHE MONETAIRE"
"952100100","TITRES D INVESTISSEMENT PUBLICS AFFECTES EN GARANTIE DES OPERATIONS DU MARCHE MONETAIRE"
"952200100","AUTRES TITRES ET VALEURS PUBLICS AFFECTES EN GARANTIE DES OPERATIONS DU MARCHE MONETAIRE"
"953000100","TITRES A RECEVOIR INTERVENTION A L EMISSION"
"954000100","TITRES A RECEVOIR MARCHE GRIS"
"955000100","TITRES A LIVRER MARCHES GRIS"
"961000100","GARANTIE RECU DE L ETAT"
"962000100","GARANTIE RECU DES ORGANISMES PUBLICS"
"971100100","FCFA ACHETES CTANT NON ENCORE RECU"
"971200100","DEV ACHETES CTANT NON ENCORE RECU"
"971300100","FCFA VENDUS CTANT NON ENCORE LIVRES"
"971400100","DEV VENDUES CTANT NON ENCORE LIVRES"
"972100100","FCFA ACHETES A TERME NON ENC RECUS"
"972200100","DEVISES ACHET. A TERM NON ENC RECUS"
"972300100","FCFA VENDUS A TERM NON ENC LIVRES"
"972400100","DEVISE VENDU A TERM NON ENC LIVRES"
"973100100","DEVISES EMPRUNTEES NON ENC RECUES"
"973200100","DEVISES EMPRUNTEES NON ENC LIVREES"
"974100100","CONTREPARTIE DES OPS EMPRUNT EN DEVISES"
